,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,duration_ms,time_signature,melodic_dubstep?
601,seven_lions,Coming Home - 3LAU Remix,0.62,0.91,4,-3.131,0,0.0301,0.000207,0.000292,0.0906,0.135,125.983,audio_features,spotify:track:79fdvausxe5wjOlL8g9pzs,193014,4,True
602,seven_lions,Creation - Sunday Service Remix,0.509,0.791,9,-4.32,0,0.106,0.0127,7.87e-05,0.09,0.183,145.035,audio_features,spotify:track:1vTNHQb3cT1N1uO8EYLSWg,234934,4,True
603,seven_lions,Coming Home - Seven Lions & Ricky Mears Festival Radio Mix,0.457,0.9,7,-3.661,1,0.073,0.00304,0.0,0.381,0.166,127.996,audio_features,spotify:track:7JEUOWAaxawgtUoApClOkc,219187,4,True
604,seven_lions,Falling Away - MitiS Remix,0.457,0.794,10,-6.729,1,0.0345,0.0181,0.00823,0.0853,0.215,141.974,audio_features,spotify:track:5FpzRMunoTVNgIdXbMS0jE,344520,4,True
605,seven_lions,Falling Away - Halogen Remix,0.59,0.806,2,-5.938,0,0.059,0.0534,2.42e-06,0.0597,0.597,127.987,audio_features,spotify:track:2zFF7ToHkiA6v4Thg0QxG8,276520,4,True
606,seven_lions,Falling Away - Zaxx Remix,0.583,0.652,7,-6.97,0,0.0501,0.0439,0.125,0.138,0.073,128.062,audio_features,spotify:track:7mooniOfLlFtcUccEQGVxM,280547,4,True
607,seven_lions,Falling Away - Secret Panda Society Remix,0.508,0.747,5,-6.48,1,0.0408,0.003,0.00131,0.101,0.0429,139.965,audio_features,spotify:track:48Q5AwxloA6p2e0Eo9nosO,266587,4,True
608,seven_lions,Falling Away - Festival Mix,0.551,0.818,7,-4.329,0,0.0483,0.000328,5.87e-05,0.845,0.186,127.995,audio_features,spotify:track:0lZMfm6nKE6UXUXbUT7Nmr,297387,4,True
609,seven_lions,Cusp - Radio Edit,0.52,0.94,5,-6.326,0,0.0377,0.00478,0.914,0.116,0.424,139.981,audio_features,spotify:track:3Zub0Mihyt3KiTnHdlYO1i,198474,4,True
610,seven_lions,Cusp - Original Mix,0.556,0.829,5,-7.445,0,0.0409,0.0353,0.91,0.137,0.539,140.013,audio_features,spotify:track:6WcfVdqRlr0G0X6DRVjaox,280747,4,True
611,seven_lions,Falling Away,0.617,0.817,7,-5.156,0,0.0337,0.0257,0.000725,0.76,0.118,128.008,audio_features,spotify:track:0Gcj2vsg4VBmkArxOEfrEs,234587,4,True
612,seven_lions,The Fall,0.662,0.769,11,-5.11,1,0.0588,0.0024,0.134,0.178,0.12,127.991,audio_features,spotify:track:21DJnuowF67gBqyu7iAH9H,341194,4,True
613,seven_lions,Intro (The Throes Of Winter),0.0711,0.287,3,-12.19,0,0.0388,0.716,0.863,0.0904,0.0378,78.249,audio_features,spotify:track:2vaAmL4kkyPByM66ieVpbx,88067,4,True
614,seven_lions,The End,0.611,0.86,9,-4.626,0,0.0542,0.00028,0.00816,0.148,0.0677,125.061,audio_features,spotify:track:2b9knIEU8i2rFHNUC6QWMp,292213,4,True
615,seven_lions,Lose Myself,0.621,0.66,2,-5.777,1,0.0484,0.007,0.0024,0.0833,0.283,126.993,audio_features,spotify:track:3UX4FTjldyCckphCMgPJGN,312747,4,True
616,seven_lions,December,0.45,0.598,3,-5.485,0,0.0318,0.0197,3.99e-05,0.0916,0.0524,139.731,audio_features,spotify:track:78g9qGFwjw4W4OBpqIVyFG,401733,4,True
617,seven_lions,A Way To Say Goodbye,0.345,0.706,3,-5.428,1,0.0379,0.00273,0.0,0.112,0.116,128.082,audio_features,spotify:track:6NI64O2ZTcv9ljANo1IZJS,294827,4,True
618,seven_lions,Outro (Cold Without You),0.226,0.219,3,-13.601,1,0.0381,0.224,0.767,0.105,0.054,129.831,audio_features,spotify:track:6yIjhy2D8YKnAsnwE2D2pg,93947,4,True
619,seven_lions,Lucy,0.652,0.761,6,-6.209,1,0.303,0.0303,0.0297,0.415,0.288,129.99,audio_features,spotify:track:2ssGKYdjKj0WATe4dfa7D0,252440,4,True
620,seven_lions,Worlds Apart (feat. Kerli) - SoulCircuit Remix,0.765,0.782,0,-4.29,0,0.0485,0.00636,0.0585,0.145,0.379,126.963,audio_features,spotify:track:6pt0w7x4E6rADxCmodwsLc,279118,4,True
621,seven_lions,Worlds Apart (feat. Kerli) - Bit Funk Remix,0.684,0.851,0,-4.56,0,0.0369,0.0167,0.504,0.0287,0.59,124.014,audio_features,spotify:track:3TFaLdLUK6QAaibUoyDlVu,328901,4,True
622,seven_lions,Strangers - Matrix & Futurebound Remix,0.441,0.952,0,-1.961,0,0.05,0.0119,0.803,0.155,0.497,173.978,audio_features,spotify:track:0JsEP5um7xhxUhJ7CgMgDC,244227,4,True
623,seven_lions,Strangers - My Digital Enemy Remix,0.71,0.951,0,-4.102,0,0.046,0.011,0.524,0.022,0.893,123.979,audio_features,spotify:track:65V6w29kGOfFI6QymLDwAj,319640,4,True
624,seven_lions,Worlds Apart,0.236,0.718,0,-7.955,0,0.0497,0.0209,0.000194,0.119,0.194,139.94,audio_features,spotify:track:52UH1EJLO5Dk75Sy76xe5S,376227,4,True
625,seven_lions,Nepenthe,0.529,0.666,11,-7.169,0,0.0511,0.00117,0.548,0.377,0.142,140.04,audio_features,spotify:track:2A8Pafv4pdrMuE4TsCyOQq,315613,4,True
626,seven_lions,Strangers,0.577,0.706,0,-7.421,0,0.0404,0.0147,2.56e-06,0.128,0.458,129.974,audio_features,spotify:track:4oaOiFsrOQFqRnIU3hg3cM,204120,4,True
627,seven_lions,Keep It Close,0.453,0.737,2,-6.668,0,0.0358,0.0352,0.0263,0.0854,0.0482,110.006,audio_features,spotify:track:2152G5BzNG6NzOLoiYLrnG,312507,3,True
628,seven_lions,Serpent of Old (feat. Ciscandra Nostalgia),0.648,0.65,8,-6.428,1,0.188,0.038,0.128,0.113,0.216,109.975,audio_features,spotify:track:4NQ4fDehLC8QRTts4jXaYP,403102,4,True
629,seven_lions,Days to Come - AU5 & I.Y.F.F.E. Remix,0.503,0.889,0,-6.012,0,0.0614,0.0139,0.36,0.131,0.23,169.957,audio_features,spotify:track:5qNz9cRye7zbrVn9LFFQgt,254577,4,True
630,dabin,Smoke Signals - Dabin & Skybreak VIP Remix,0.587,0.931,7,-3.405,1,0.0741,0.000778,0.000244,0.104,0.242,140.085,audio_features,spotify:track:6loLXExycYcs5P2XQKv4b3,219429,4,True
631,dabin,Again - Dabin & MYRNE VIP Remix,0.735,0.7,4,-5.585,0,0.0347,0.0055,0.00658,0.23,0.147,126.009,audio_features,spotify:track:5MPpOvrL3ecGFKwkXcz5mK,201905,4,True
632,dabin,When This Is Over - WODD Remix,0.651,0.929,11,-2.14,1,0.0672,0.0474,8.63e-05,0.211,0.341,130.057,audio_features,spotify:track:2ekMICteaOOB1IWQCS8mwn,232615,4,True
633,dabin,Drown - Blanke Remix,0.42,0.891,1,-2.588,1,0.128,0.00598,0.0,0.367,0.219,169.996,audio_features,spotify:track:44wgz8v3Jz5N2drEXNdsJX,271059,4,True
634,dabin,Starbright - Elephante Remix,0.426,0.872,10,-4.562,1,0.0679,0.123,0.00316,0.0972,0.346,160.025,audio_features,spotify:track:1W6h1wIJPhoeTbNMvSrhDe,222375,4,True
635,dabin,Starbright - Chime Remix,0.587,0.662,10,-4.649,1,0.0575,0.079,1.12e-05,0.161,0.318,86.988,audio_features,spotify:track:0oTgACFL9rkIgqc06MOlkz,242759,4,True
636,dabin,Smoke Signals - skygate Remix,0.677,0.936,2,-7.38,1,0.0929,0.0146,0.118,0.605,0.657,135.027,audio_features,spotify:track:1m4HOpNVMmLU8vVtn5aeHf,195556,4,True
637,dabin,Holding On - Rome In Silver Remix,0.548,0.851,9,-5.632,0,0.405,0.593,0.0078,0.098,0.132,153.701,audio_features,spotify:track:6Jzwr9RRsFC3UWbtOVoEP4,180779,4,True
638,dabin,Forever - ODEA Remix,0.456,0.9,9,-3.939,0,0.0725,0.131,0.0,0.0878,0.118,139.94,audio_features,spotify:track:0qrsYmwGfAfdGXk05SNFNX,185143,4,True
639,dabin,Ready - Ray Volpe Remix,0.308,0.887,11,-2.647,0,0.0696,0.000122,5.26e-06,0.365,0.165,160.214,audio_features,spotify:track:6KUw6Gbtfs5TByWKMRm8Hq,235500,4,True
640,dabin,Hope It Hurts - Digital Skies Remix,0.477,0.57,2,-7.669,1,0.0456,0.0689,0.0,0.0822,0.305,108.04,audio_features,spotify:track:6iJWkviGXFogl8r9o1ODgC,182248,4,True
641,dabin,Remember - Last Heroes Remix,0.535,0.704,1,-6.304,1,0.0621,0.064,1.26e-05,0.0549,0.452,150.11,audio_features,spotify:track:0TpMd4YCQsbmU5D39NzNq9,208000,4,True
642,dabin,Remember - phritz Remix,0.582,0.729,1,-7.993,1,0.065,0.473,0.00285,0.103,0.104,130.038,audio_features,spotify:track:59EV9cM5v5cPUqMzEHobjQ,271310,4,True
643,dabin,Feel Like - Midnight Kids Remix,0.427,0.664,1,-5.903,1,0.0327,0.366,0.0,0.105,0.491,104.694,audio_features,spotify:track:4uEiYyIGs1aMSuBrMfKaLB,201143,4,True
644,dabin,Alive x Starbright - Between Broken Live Edit,0.434,0.63,11,-6.804,1,0.0494,0.178,0.0,0.111,0.152,77.496,audio_features,spotify:track:4e8Oc5PxqQqyoQppXTIOlW,314323,4,True
645,dabin,Between Broken,0.271,0.416,11,-8.38,1,0.0354,0.673,0.862,0.105,0.0607,77.553,audio_features,spotify:track:05ewesEMsVbceQkoo8CcYp,133474,5,True
646,dabin,When This Is Over,0.609,0.639,11,-6.239,1,0.0297,0.0193,6.29e-06,0.0623,0.435,129.976,audio_features,spotify:track:03xtkIx3dfI3dtqBRIjbWN,182988,4,True
647,dabin,Drown,0.368,0.754,1,-5.185,1,0.0502,0.00928,0.0,0.256,0.281,169.881,audio_features,spotify:track:05dJbEts4YDnJrS3OOCBn8,258679,4,True
648,dabin,Again,0.541,0.71,7,-4.867,1,0.0349,0.0465,3.6e-06,0.115,0.232,110.914,audio_features,spotify:track:4srHYvSO1Q5ChVQ70TOTFP,196739,4,True
649,dabin,Starbright,0.458,0.67,10,-4.993,1,0.0397,0.025,3.78e-06,0.358,0.107,160.05,audio_features,spotify:track:6huKKoWv2Xy4KM2rwUNa7X,243028,4,True
650,dabin,Komorebi,0.534,0.513,4,-8.84,1,0.0285,0.54,0.944,0.152,0.152,113.987,audio_features,spotify:track:0PNQW4eMIFMFesCnN3KMoI,178412,3,True
651,dabin,Smoke Signals,0.394,0.736,2,-3.817,1,0.0499,0.0243,0.0,0.0617,0.426,139.869,audio_features,spotify:track:1UxrIe4ZmoebVnRGkBJEPj,196878,4,True
652,dabin,Holding On,0.465,0.69,5,-5.171,1,0.0394,0.0515,9.04e-06,0.112,0.284,145.013,audio_features,spotify:track:2ddXhsYJ3qRSjyut9sdinN,217347,4,True
653,dabin,Forever,0.639,0.826,0,-4.152,1,0.0345,0.000436,0.00342,0.166,0.425,125.068,audio_features,spotify:track:0hUQXFDfOafQn9jhOgjX7D,188628,4,True
654,dabin,Ready,0.336,0.666,2,-4.828,1,0.0478,0.00507,0.0,0.265,0.179,79.834,audio_features,spotify:track:47JWtQ56jHLGsBOqRbQYBC,220735,4,True
655,dabin,Hope It Hurts,0.554,0.65,11,-4.514,0,0.0298,0.0923,0.0,0.212,0.219,120.014,audio_features,spotify:track:2zy19YtSejj2hyYLt2eCkx,258655,4,True
656,dabin,Remember,0.485,0.705,1,-5.576,1,0.0351,0.335,6.48e-05,0.0987,0.14,130.159,audio_features,spotify:track:60UIBuziAdRtraSzqGGM7Y,211330,4,True
657,dabin,Feel Like,0.571,0.708,1,-3.833,1,0.0327,0.0202,0.0,0.162,0.49,114.872,audio_features,spotify:track:0j7K1tq66WWDqG18xTdskk,200347,4,True
658,dabin,Holding On - yetep Remix,0.541,0.714,5,-6.087,1,0.0468,0.336,0.0,0.147,0.154,146.985,audio_features,spotify:track:75f0ZNy98VbvulEbsn27Qj,192250,4,True
659,dabin,Holding On - Kompany Remix,0.427,0.936,2,-1.45,0,0.198,0.04,0.00166,0.187,0.227,144.877,audio_features,spotify:track:51WE3yWAuwURJwMAFXN27w,192000,4,True
660,dabin,Drown - Mazare Remix,0.305,0.906,1,-1.204,1,0.0495,0.0118,0.0,0.0945,0.154,176.081,audio_features,spotify:track:1WREn3mmJdUVn4tMxB713U,248182,4,True
661,dabin,Drown - Effin Remix,0.361,0.785,1,-3.297,1,0.107,0.0235,0.0,0.0701,0.0592,169.924,audio_features,spotify:track:3HO7BUYCc3hwEwxJlbODU7,242824,4,True
662,dabin,"Drown - Skybreak, N33T Remix",0.483,0.663,1,-7.041,1,0.0456,0.00652,3.18e-05,0.159,0.225,100.386,audio_features,spotify:track:5b0xQy0NX2OukTVBp6GOmP,259200,4,True
663,dabin,Drown - Protostar Remix,0.406,0.952,1,-1.145,1,0.067,0.00262,6.73e-05,0.284,0.292,174.012,audio_features,spotify:track:0bGt7LCvltJOEPLWMw4Qk2,252414,4,True
664,dabin,Another Day - Duumu Remix,0.604,0.777,5,-4.715,1,0.132,0.253,0.0,0.089,0.478,128.027,audio_features,spotify:track:1JCx1mfAkLbf7kQS9hEAEi,191250,4,True
665,dabin,Rings & Roses - Anki Remix,0.581,0.835,5,-2.779,0,0.0574,0.0503,1.81e-05,0.155,0.597,159.982,audio_features,spotify:track:5RairSMwToGUtFvXfWAB8E,217500,4,True
666,dabin,Rings & Roses - Slippy Remix,0.47,0.806,11,-3.829,0,0.0836,0.0279,0.0,0.127,0.102,75.059,audio_features,spotify:track:2yfDKDDk1Hm4GqX9QkV9R1,300800,4,True
667,dabin,Part-Time Lover - Crystal Skies Remix,0.482,0.842,3,-3.114,1,0.233,0.0716,0.0,0.0833,0.509,172.822,audio_features,spotify:track:1gitlJOPfepc5qtqPwaCnH,215029,4,True
668,dabin,Lights - Fransis Derelle Remix,0.577,0.776,7,-3.031,1,0.0306,0.041,0.000115,0.0717,0.188,142.007,audio_features,spotify:track:0Oi2HRxidqtzomlIOq873V,218028,4,True
669,dabin,Lights - Covex and Last Heroes Remix,0.386,0.487,7,-7.334,1,0.039,0.154,1.09e-06,0.143,0.11,149.994,audio_features,spotify:track:1i41LOqidsEoujibGcC0p9,235200,4,True
670,dabin,Youth - sober rob Remix,0.58,0.667,10,-7.205,1,0.0877,0.158,1.25e-05,0.276,0.239,86.796,audio_features,spotify:track:60Qq2vsmllQJ3F6lzlHW3K,207241,4,True
671,dabin,Youth - Sam Lamar Remix,0.625,0.846,7,-3.512,0,0.0817,0.03,5.78e-05,0.252,0.115,95.972,audio_features,spotify:track:1mnFpfHFoBhc86CbWnRplr,291250,4,True
672,dabin,Altitude - Ray Volpe Remix,0.458,0.912,7,-3.119,0,0.0588,0.000445,0.0166,0.184,0.119,150.027,audio_features,spotify:track:4ocY8hJ1C1yxolUHDzNkLp,281600,4,True
673,dabin,Altitude - WE ARE FURY Remix,0.547,0.625,9,-8.794,0,0.0466,0.012,0.00037,0.111,0.251,144.95,audio_features,spotify:track:0GI7LOuzJ1Hk1YnSqiT5C7,204095,4,True
674,dabin,In Flames - Auralen Remix,0.488,0.757,8,-3.942,1,0.0525,0.00569,2.11e-05,0.164,0.266,92.0,audio_features,spotify:track:6N9DrkWWkf2RY4h5v4Ecma,210835,4,True
675,dabin,In Flames - Outwild Remix,0.367,0.858,8,-2.869,1,0.0495,0.00783,0.00122,0.0778,0.121,86.031,audio_features,spotify:track:4Yu8PTwxdplgv6t4Cx25ZY,276279,4,True
676,dabin,Home - Mazare Remix,0.297,0.708,10,-5.21,1,0.046,0.573,0.0,0.0738,0.238,95.499,audio_features,spotify:track:2gtIw51HX1SBwK04qlKqPe,204632,3,True
677,dabin,Bloom - IHF Remix,0.696,0.659,7,-6.688,0,0.0308,0.0406,0.000601,0.598,0.329,134.069,audio_features,spotify:track:3SrWGO9mqoZUCdG4BeqqS0,209552,4,True
678,dabin,Bloom - Nurko Remix,0.51,0.66,1,-5.22,1,0.039,0.312,7.67e-05,0.108,0.277,126.937,audio_features,spotify:track:1ZbGW21L7nKBdMyyrpzJPA,251339,4,True
679,dabin,Alive - Trivecta Remix,0.397,0.672,11,-5.463,1,0.0712,0.0303,1.21e-06,0.068,0.316,155.036,audio_features,spotify:track:4uZuF80Yw8KgW6d7wtmRlw,247742,4,True
680,dabin,Alive - MitiS Remix,0.464,0.63,11,-6.531,1,0.0434,0.13,0.0,0.115,0.205,77.577,audio_features,spotify:track:5onYmZFB0j6NtMfbXfADhI,354581,4,True
681,dabin,Another Day,0.601,0.701,5,-4.98,1,0.0355,0.0175,0.000129,0.104,0.409,119.985,audio_features,spotify:track:0YY1MctgCaCaIpgmP49HB6,182062,4,True
682,dabin,Rings & Roses,0.448,0.642,7,-5.118,1,0.0437,0.0403,2.78e-06,0.106,0.18,149.771,audio_features,spotify:track:6xlMXDWJUxCTKPLnHlJjAc,236800,4,True
683,dabin,Part-Time Lover,0.465,0.77,3,-3.738,1,0.0692,0.0138,0.0,0.0956,0.358,172.747,audio_features,spotify:track:6X4priUWuwcekpnoo9kH1Z,219191,4,True
684,dabin,Lights,0.191,0.583,7,-5.386,1,0.0521,0.0623,0.0,0.115,0.146,76.924,audio_features,spotify:track:0UeHRFD612LkvLx9AdvnpP,248250,4,True
685,dabin,Youth,0.432,0.676,7,-7.659,0,0.11,0.141,2.44e-06,0.299,0.351,179.987,audio_features,spotify:track:16JiZzf4cszK2bGBdukIg4,264000,4,True
686,dabin,Altitude,0.434,0.699,9,-8.02,0,0.0422,0.0063,0.0185,0.115,0.136,145.022,audio_features,spotify:track:5PbMttkISAtwUifb5HN9Dv,207310,4,True
687,dabin,In Flames,0.48,0.73,5,-4.352,0,0.0366,0.00841,0.0,0.103,0.295,91.988,audio_features,spotify:track:0LEnUHRhsyuyxBf9f8TCJL,204783,4,True
688,dabin,Home,0.263,0.315,5,-10.067,0,0.0304,0.791,1.12e-06,0.162,0.204,80.792,audio_features,spotify:track:3HLhbcHMwHOXyJQdoqtell,270000,3,True
689,dabin,Bloom,0.573,0.272,0,-10.523,1,0.0293,0.859,0.000267,0.113,0.161,124.998,audio_features,spotify:track:2Q8ZX3waL1C2n4kAV485ZB,251520,4,True
690,dabin,Alive,0.383,0.566,11,-6.179,1,0.0435,0.134,0.0,0.135,0.234,154.0,audio_features,spotify:track:3JGmpQA8o3oGkGuo1vc0En,365419,4,True
691,dabin,Two Hearts (feat. Mree),0.0766,0.393,0,-8.644,1,0.0331,0.0734,0.00845,0.0698,0.0382,77.521,audio_features,spotify:track:0rvG5HKq2ckaAxCZePrqXo,175263,4,True
692,dabin,Hold (feat. Daniela Andrade),0.478,0.718,9,-5.121,0,0.0366,0.0362,2.3e-06,0.231,0.256,151.997,audio_features,spotify:track:6ZxvgeoM6ipLYsQyftxImg,351875,4,True
693,dabin,Sanctuary (feat. Mree),0.407,0.859,3,-4.575,1,0.0924,0.0384,0.537,0.142,0.455,180.002,audio_features,spotify:track:4A8c8omWKVhwXGaf77GH7C,225290,4,True
694,dabin,Hazy,0.56,0.499,8,-5.005,1,0.0569,0.0209,0.0564,0.155,0.692,170.141,audio_features,spotify:track:4HcJnNgSRgLLeL55gTyDlF,211750,4,True
695,dabin,What it Was (feat. Jenni Potts),0.278,0.838,1,-5.009,1,0.0633,0.0413,0.0,0.102,0.184,92.052,audio_features,spotify:track:3gMyU0PCEAPl059E6CENB3,238787,4,True
696,dabin,Helium (feat. Lexi Norton),0.378,0.402,9,-11.109,0,0.0375,0.776,0.401,0.158,0.161,144.722,audio_features,spotify:track:0PFhCa0rxCTPvez4OWIV0S,158897,4,True
697,dabin,The Fall,0.623,0.906,1,-6.322,0,0.043,0.00741,0.137,0.0943,0.189,104.993,audio_features,spotify:track:5exhxpK9Yl0x8gGIa2F7if,170857,4,True
698,dabin,Lilith (feat. Apashe & Madi),0.471,0.728,4,-4.913,0,0.0572,0.00789,0.000108,0.092,0.0603,150.025,audio_features,spotify:track:0WzcoavYpBMIDid7nXAoyp,289200,4,True
699,dabin,Worries (feat. Koda),0.493,0.685,7,-6.087,1,0.055,0.0158,1.72e-06,0.116,0.14,77.502,audio_features,spotify:track:0CUnhueI4y0qVxmu3PXSXs,325161,4,True
700,dabin,I Still Feel You,0.636,0.828,10,-4.49,1,0.0452,0.0186,0.688,0.381,0.082,128.072,audio_features,spotify:track:4N0nmFQIWiqQJZDJE0P9wi,267000,4,True
701,dabin,You & I (feat. Jenna Pemkowski),0.542,0.861,8,-5.338,1,0.106,0.0568,3.09e-06,0.101,0.271,119.958,audio_features,spotify:track:78HJtANW7oyKiDN4TFniz4,248000,4,True
702,dabin,Bloodless feat. Sarah Lee,0.566,0.564,7,-7.902,0,0.0447,0.0678,0.000174,0.0637,0.0634,128.05,audio_features,spotify:track:3CoDVmwcXlItQXK9jagqbA,311870,4,True
703,dabin,You,0.587,0.797,0,-5.58,1,0.0556,0.000967,0.462,0.0797,0.208,139.927,audio_features,spotify:track:1aACNCfq9eTjvXfwaPqvBb,192000,4,True
704,dabin,Endlessly feat. Anna Yvette,0.307,0.64,5,-6.026,0,0.129,0.0145,3.12e-06,0.0884,0.175,175.341,audio_features,spotify:track:5JXvGclOeptXxNrsocXRQe,261194,4,True
705,dabin,Embers feat. Jill Harris,0.71,0.869,10,-5.15,1,0.0532,0.0295,1.69e-06,0.112,0.448,119.95,audio_features,spotify:track:1rD9TRO8sNPF6iDMfnbOtF,218938,4,True
706,dabin,Embers feat. Jill Harris - Kai Wachi Remix,0.685,0.597,0,-6.886,0,0.0655,0.00567,0.000481,0.086,0.0765,139.992,audio_features,spotify:track:24xgMzSLOcIcTqNmv6GAQj,234054,4,True
707,dabin,Embers feat. Jill Harris - Feint Remix,0.435,0.784,10,-5.533,1,0.0481,0.0243,0.111,0.0977,0.0388,174.915,audio_features,spotify:track:1fnY8pVtFE5pnmzI8uVBTP,234151,4,True
708,dabin,Endlessly feat. Anna Yvette - Spag Heddy Remix,0.605,0.771,5,-4.324,0,0.0756,0.0148,1.45e-05,0.155,0.279,174.975,audio_features,spotify:track:3bK7VNOEQHX7ctTVx1vOiO,212845,4,True
709,dabin,Endlessly feat. Anna Yvette - Konec Remix,0.52,0.515,5,-4.509,0,0.0359,0.0281,1.08e-05,0.0704,0.284,154.911,audio_features,spotify:track:6pK5FbpCED0Qs9XHS2ci7L,301096,4,True
710,dabin,Ones I Used To Love,0.344,0.74,2,-4.641,1,0.0453,0.000587,0.0,0.317,0.35,172.046,audio_features,spotify:track:1roWNMBhbOCqcZSFJ6Oky4,209302,4,True
711,dabin,In The End - Jason Ross Remix,0.466,0.828,4,-4.429,1,0.0447,0.0638,5.83e-06,0.15,0.22,150.025,audio_features,spotify:track:1ZesNF35qbIKHh1bcJzMA6,202800,4,True
712,dabin,In The End - Jai Wolf Club Babu Remix,0.677,0.883,8,-4.938,0,0.0638,0.153,0.0004,0.259,0.766,140.011,audio_features,spotify:track:2fdN9YHdCMXdstUqmHAQUS,229929,4,True
713,dabin,In The End - VLCN Remix,0.563,0.658,1,-5.219,0,0.0313,0.0285,0.000296,0.203,0.11,140.178,audio_features,spotify:track:2oT2rkevF7TPv3IUvkYDJs,229714,4,True
714,dabin,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM) - Dabin Remix,0.57,0.782,11,-5.668,1,0.053,0.0499,0.0,0.0714,0.432,154.947,audio_features,spotify:track:0BsPNqJHgzMgJfcSE7rjNe,148645,4,True
715,dabin,In The End,0.497,0.614,4,-4.693,1,0.0337,0.0348,0.0,0.111,0.125,139.865,audio_features,spotify:track:5pt4hbLckWiwVDM9xcDG9D,204666,4,True
716,dabin,Worlds Away - yetep Remix,0.45,0.839,8,-4.095,0,0.0616,0.0638,0.0,0.13,0.405,135.222,audio_features,spotify:track:2FIMqlUhjUpMmuyBIccbwK,291464,4,True
717,dabin,Worlds Away - Nikademis Remix,0.482,0.855,8,-3.994,0,0.0703,0.00127,2.73e-05,0.113,0.286,74.863,audio_features,spotify:track:1pYsoUDSPPEmsSgdhsFpAC,255400,4,True
718,dabin,"Worlds Away - Nikita, the wicked Remix",0.522,0.805,11,-3.073,1,0.218,0.172,3.58e-05,0.251,0.382,150.06,audio_features,spotify:track:6DlQtfsaEsFPoPNuQOIcis,243000,4,True
719,dabin,Worlds Away - Darby Remix,0.605,0.86,1,-4.606,1,0.0507,0.0295,3.31e-05,0.0835,0.284,159.974,audio_features,spotify:track:55ZIEcWa69vsHVmjoEVlCa,201750,4,True
720,dabin,"Worlds Away - Nikita, the Wicked Remix",0.522,0.805,11,-3.073,1,0.218,0.172,3.58e-05,0.251,0.382,150.06,audio_features,spotify:track:5WMrUH8YssMWhR0g3WRxmd,243000,4,True
721,dabin,In The Cold,0.587,0.782,11,-4.932,0,0.0398,0.0169,5.59e-06,0.367,0.292,116.973,audio_features,spotify:track:3BajuGMCYm9PJaVOPYCN47,239487,4,True
722,dabin,Hollow - camoufly Remix,0.733,0.655,1,-4.913,0,0.351,0.461,0.145,0.128,0.554,141.989,audio_features,spotify:track:0nr2usYBzVTJnqYCHTYMgL,156407,4,True
723,dabin,Hollow - Vanic Remix,0.353,0.851,2,-3.147,0,0.0646,0.00751,0.0,0.0615,0.133,160.075,audio_features,spotify:track:0JJlFotCXIeE7nC7J6608a,223500,4,True
724,dabin,Hollow - VNDETTA Remix,0.445,0.907,5,-1.967,1,0.0579,0.002,2.01e-05,0.129,0.184,145.068,audio_features,spotify:track:3UfIBAtBKhEX7KPstx0vks,219310,4,True
725,dabin,Hollow - PhaseOne Remix,0.466,0.972,7,-1.831,0,0.0723,7.46e-05,0.000182,0.129,0.146,145.094,audio_features,spotify:track:4MFMBg6TOumz7SQtIe0FnV,232138,4,True
726,dabin,Hollow - Crankdat Remix,0.351,0.962,5,-1.993,1,0.121,0.000686,0.000194,0.0723,0.252,149.984,audio_features,spotify:track:33rAApbMJugF731QXcMrFk,196881,4,True
727,dabin,Hollow - Bendel Remix,0.365,0.983,5,-2.517,0,0.477,0.00472,0.466,0.34,0.131,159.931,audio_features,spotify:track:2hyPd0a1a2cL7k6bgAzWCh,246186,4,True
728,dabin,Hollow,0.443,0.906,2,-3.347,0,0.0775,0.000368,2.89e-06,0.374,0.43,145.023,audio_features,spotify:track:6AoG52kxfptY0QBQnjuQOe,240000,4,True
729,dabin,Worlds Away,0.444,0.826,11,-5.239,1,0.0771,0.0203,0.0,0.382,0.327,149.97,audio_features,spotify:track:6BYzwbWg1Z2EB6VUXTYnhm,250400,4,True
730,dabin,Hollow - Lø's Version,0.473,0.525,2,-7.26,0,0.0355,0.173,0.0,0.161,0.305,144.978,audio_features,spotify:track:5vxYlfDlOeNRx9YgE9k2dQ,225103,4,True
731,dabin,Fire Again - Dabin Remix,0.485,0.843,4,-4.317,0,0.0859,0.000655,0.000478,0.164,0.354,180.105,audio_features,spotify:track:6GJy7B0rZdy2PhWCp2jJpc,190667,4,True
732,dabin,Die For You - Dabin Remix,0.522,0.857,11,-3.9,1,0.0694,0.0154,2.17e-05,0.12,0.292,140.014,audio_features,spotify:track:6e1wW9VeiRLV0WS8ANdhay,179000,4,True
733,dabin,Hearts on Fire,0.365,0.765,1,-4.449,1,0.0416,0.0088,2.06e-06,0.0959,0.241,179.955,audio_features,spotify:track:02oT3HvcsXD64VwOBtH8yM,236318,3,True
734,dabin,Paper Thin,0.557,0.781,1,-3.841,1,0.0925,0.00384,0.0,0.143,0.779,155.924,audio_features,spotify:track:5lAPi06NHKGPN1ez7wuJYZ,197062,4,True
735,dabin,Nightlight,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979,audio_features,spotify:track:0K5xEWWrfEMPPedxrO5CkN,222400,4,True
